90.1106600953	1.98566900505	-0.0194343841421	0.20215152083	-0.0607627387155	9.37322008446	0.000734419319974	1.98561983601	0.00629579529772	0.0231054558509	89.8938792164	620.1934113	2.03742807803
88.8245866401	1.99114684184	0.00505628956269	-0.036087350975	0.0556317783374	10.6339616802	0.0157266025166	1.99109713878	-0.0169675604474	-0.0135249296763	90.2432151614	610.799223313	1.90676685166
90.7934769004	2.00291468315	-0.0106574404127	-0.00210539532423	0.0270059363874	10.7233080434	0.0163407502439	2.00289861985	-0.0164081026295	-0.0132560126335	90.6838462821	625.09040878	1.67747364527
89.912599962	1.99696619211	-0.0529129513545	-0.0837786183567	0.0350371061986	10.0803752049	-0.0309612925614	1.99767552148	0.0280330923175	0.0117902975492	91.1801203311	615.529366653	1.97300700876
89.2573571814	1.96962585987	-0.0335093680005	-0.0419451902421	-0.0648064481159	9.9352038354	0.00409565384319	1.96985234344	-0.00552109180697	0.0147289697308	90.5464615982	625.221375091	2.01108131661
89.3540559686	2.00816290151	0.00243468833688	0.0624468935276	-0.0779221913699	9.60593933586	0.024312829726	2.00812693569	-0.0221025676719	0.0159049381144	89.4775977553	616.069844534	1.92265085815
90.5078036417	1.97111640486	0.0419585329273	0.139375844208	0.0463427356463	9.78015654329	0.0409557770422	1.97164605664	-0.036154468397	-0.00651593710186	88.9690577058	614.380789112	2.17510701144
89.3930778994	1.96430167851	0.0185434352208	0.170013569714	-0.0511345116842	10.1436837243	0.00710206871466	1.96440135763	-0.00127219871384	0.0010345119641	89.428990727	624.642875503	2.25296628048
88.9047352334	1.99305788306	-0.0265647571969	-0.147963883401	0.0768183242557	9.46830515118	0.00594648772334	1.99319460103	-0.011082394524	-0.00855775664144	91.0091969522	618.684199734	1.86637941744
88.9174030603	2.00646431485	0.00919113039525	0.186344057309	0.119973557072	10.3670580851	-0.000643403094441	2.00643321778	0.00719531545292	-0.0125661309243	90.0968050104	620.381972575	2.25715981538
90.490638366	1.97470435128	0.0263818457741	0.0338354408512	-0.0660514650884	9.35263499216	0.0103657837039	1.9748610454	-0.00921107015375	-0.00998667906864	89.5246252557	614.418551828	1.88533802351
90.6247002291	1.97440293367	-0.0334004184685	0.0106644110794	0.116902796047	9.02690265141	0.00728325984533	1.97433864449	-0.00699141229987	0.0370623172952	89.8933208222	603.326666663	2.06783598366
